temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,reactant_4,reactant_5,reactant_6,reactant_7
300.21636702445346,FC(C(=O)O)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)N1CCC(CC1)OC1=C(C=C(C#N)C=C1)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],FC=1C=C(C#N)C=CC1OC1CCN(CC1)C1=C(N=C2C(=N1)CNCC2)NC(C)C,C(=O)(C(F)(F)F)O,,,,
307.6348388939565,CC(C)([O-])C.[Na+],Cl.ClC=1C=CC(=C(C1)C(=O)C1CCNCC1)F,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)Cl,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C(=O)(C(F)(F)F)O,C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)N1CCC(CC1)C(=O)C1=C(C=CC(=C1)Cl)F,,,,
242.38995823778788,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)N1CCC(CC1)C(=O)C1=C(C=CC(=C1)Cl)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,ClC=1C=CC(=C(C1)C(=O)C1CCN(CC1)C1=C(N=C2C(=N1)CNCC2)NC(C)C)F,,,,
321.678020110862,CC(C)([O-])C.[Na+],Cl.FC1=C(OC2CCNCC2)C=CC(=C1)F,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)Cl,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C(=O)(C(F)(F)F)O,C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,,,,
256.8736062341638,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,FC1=C(OC2CCN(CC2)C2=C(N=C3C(=N2)CNCC3)NC(C)C)C=CC(=C1)F,,,,
283.167632572909,CC(C)([O-])C.[Na+],Cl.FC1=C(OC2CCNCC2)C=CC(=C1)F,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NCC(F)F)Cl,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NCC(F)F)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,C(=O)(C(F)(F)F)O,,,,
254.29237209964853,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NCC(F)F)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],FC(CNC=1N=C2C(=NC1N1CCC(CC1)OC1=C(C=C(C=C1)F)F)CNCC2)F,C(=O)(C(F)(F)F)O,,,,
230.0790418523251,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)(C)C)Cl,CC(C)([O-])C.[Na+],Cl.FC1=C(OC2CCNCC2)C=CC(=C1)F,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)(C)C)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,C(=O)(C(F)(F)F)O,,,,
265.75220289704146,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)(C)C)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,C(C)(C)(C)NC=1N=C2C(=NC1N1CCC(CC1)OC1=C(C=C(C=C1)F)F)CNCC2,,,,
288.98111239536576,Cl.FC1=C(OC2CCNCC2)C=CC(=C1)OC,CC(C)([O-])C.[Na+],OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC1CCC1)Cl,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C(=O)(C(F)(F)F)O,C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC1CCC1)N1CCC(CC1)OC1=C(C=C(C=C1)OC)F,,,,
297.2356016123203,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC1CCC1)N1CCC(CC1)OC1=C(C=C(C=C1)OC)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,C1(CCC1)NC=1N=C2C(=NC1N1CCC(CC1)OC1=C(C=C(C=C1)OC)F)CNCC2,,,,
237.1347495414086,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1C(C2=NC(=C(N=C2CC1)NC1CC1)N1CCC(CC1)OC1=C(C=C(C=C1)F)F)C,[H][H],,,C1CCOC1,[OH-].[OH-].[Pd+2],C1(CC1)NC=1N=C2C(=NC1N1CCC(CC1)OC1=C(C=C(C=C1)F)F)C(NCC2)C,C(=O)(C(F)(F)F)O,,,,
270.4210893299014,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1C(C2=NC(=C(N=C2CC1)NC(C)C)N1CCC(CC1)OC1=C(C=C(C=C1)F)F)C,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,FC1=C(OC2CCN(CC2)C2=C(N=C3C(=N2)C(NCC3)C)NC(C)C)C=CC(=C1)F,,,,
253.4134010359401,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1C(C2=NC(=C(N=C2CC1)NCC(F)F)N1CCC(CC1)OC1=C(C=C(C=C1)F)F)C,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,FC(CNC=1N=C2C(=NC1N1CCC(CC1)OC1=C(C=C(C=C1)F)F)C(NCC2)C)F,,,,
255.93140064654543,CC(C)([O-])C.[Na+],Cl.FC1=C(OC2CCNCC2)C=CC(=C1)F,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1C)NCC(F)F)Cl,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1C)NCC(F)F)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,C(=O)(C(F)(F)F)O,,,,
230.8429202784821,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1C)NCC(F)F)N1CCC(CC1)OC1=C(C=C(C=C1)F)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],FC(CNC=1N=C2C(=NC1N1CCC(CC1)OC1=C(C=C(C=C1)F)F)CNC(C2)C)F,C(=O)(C(F)(F)F)O,,,,
299.9908974580597,CC(C)([O-])C.[Na+],OC(=O)C(F)(F)F.ClC1=C(N=C2C(=N1)CN(CC2)C)N2CCC(CC2)OC2=C(C=C(C=C2)OC)F,C1(CC1)N,,C1(=CC=CC=C1)C,C=1C=CC(=CC1)P(C=2C=CC=CC2)C3=CC=C4C=CC=CC4=C3C5=C6C=CC=CC6=CC=C5P(C=7C=CC=CC7)C=8C=CC=CC8,C1(CC1)NC1=C(N=C2C(=N1)CN(CC2)C)N2CCC(CC2)OC2=C(C=C(C=C2)OC)F,C(=O)(C(F)(F)F)O,,,,
302.4259234305766,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)NC(C)C)N1CCC(CC1)S(=O)(=O)C1=CC(=CC=C1)F,,,,C1CCOC1,[OH-].[OH-].[Pd+2],FC=1C=C(C=CC1)S(=O)(=O)C1CCN(CC1)C1=C(N=C2C(=N1)CNCC2)NC(C)C,C(=O)(C(F)(F)F)O,,,,
307.3046354702685,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)N1CCC(CC1)OC1=C(C=C(C=C1)F)F)N[C@@H](C)CC,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,[C@H](C)(CC)NC1=C(N=C2C(=N1)CNCC2)N2CCC(CC2)OC2=C(C=C(C=C2)F)F,,,,
252.75136153374476,OC(=O)C(F)(F)F.C(C1=CC=CC=C1)N1CC2=NC(=C(N=C2CC1)N1CCC(CC1)OC1=C(C=C(C=C1)F)F)N[C@H](C)CC,,,,C1CCOC1,[OH-].[OH-].[Pd+2],C(=O)(C(F)(F)F)O,[C@@H](C)(CC)NC1=C(N=C2C(=N1)CNCC2)N2CCC(CC2)OC2=C(C=C(C=C2)F)F,,,,
318.62402313027746,C(CCCCCCC)C1=C(C=CC=C1)CCCCCCCC,BrC1=CC2=C(S1)C=1SC(=CC1C1=CC(=C(C=C12)CCCCCCCC)CCCCCCCC)Br,C(CCCCCCC)[Mg]Br,S1C=C(C=C1)B(O)O,ClC1=C(C=CC=C1)Cl,[Ni],S1C=C(C=C1)C1=CC(=C(C=C1C1=CSC=C1)CCCCCCCC)CCCCCCCC,C(CCCCCCC)C=1C=C2C(=CC1CCCCCCCC)C1=C(SC=C1)C=1SC=CC12,,,,
301.0928228767552,C(C)N(CC)CC,ClC=1N=NC(=CC1C)OCC(F)(F)F,C1(=CC=CC=C1)P(CCCP(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,ClC1=CC(=C(N=N1)OCC(F)(F)F)C,CN(C)C=O,C(C)(=O)[O-].[Pd+2].C(C)(=O)[O-],CC=1C=C(N=NC1OCC(F)(F)F)C(=O)OCC,CC1=C(N=NC(=C1)OCC(F)(F)F)C(=O)OCC,CCOC(=O)C,,,
288.1063034142276,O=C1C(O)=C([O-])[C@H](O1)[C@@H](O)CO.[Na+],O=C1O[C@]2(CN1CC#C)C[C@H](CCC2)CN2C=NC1=C2C=C(C=C1)C#N,N(=[N+]=[N-])C=1C=NC=C(C1)C(F)(F)F,CO,O,O.O.O.O.O.S(=O)(=O)([O-])[O-].[Cu+2],C(=O)(C(F)(F)F)O,O=C1O[C@]2(CN1CC=1N=NN(C1)C=1C=NC=C(C1)C(F)(F)F)C[C@H](CCC2)CN2C=NC1=C2C=C(C=C1)C#N,,,,
347.81354120013293,C([O-])([O-])=O.[K+].[K+],FC1=CC=C(C=O)C=C1,N1N=CN=C1,,N1=CC=CC=C1,[Cu-]=O,N1(C=NN=C1)C1=CC=C(C=O)C=C1,N1(N=CN=C1)C1=CC=C(C=O)C=C1,,,,
311.17840123972246,C(CCC)[Li],C(=O)([O-])[O-].[Na+].[Na+],BrC1=CC(=C(C=C1)O)C(OC)OC,COC(C1=C(C=CC(=C1)O)B(O)O)OC,C1(=CC=CC=C1)C,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,C(C)(C)(C)OC(NC(=N)C=1SC(=C(C1)S(=O)(=O)C=1C=C(C=CC1)C1=CC(=C(C=C1)O)C(OC)OC)SC)=O,COC(C1=C(C=CC(=C1)O)B(O)O)OC,COB(OC)OC,C(C)(C)(C)OC(NC(=N)C=1SC(=C(C1)S(=O)(=O)C1=CC(=CC=C1)Br)SC)=O,,
336.0349551886661,CC1=C(C=CC=2N=CSC21)N=O,[N+](=O)([O-])C1=CC2=C(N=CS2)C=C1,,,CC(=O)O,[Fe],CC1=C(C=CC=2N=CSC21)N=O,NC1=C(C2=C(N=CS2)C=C1)C,,,,
263.71288458007245,S(=O)(=O)(CC#N)CC#N,[N+](=O)([O-])C=1SC(=CC1)C=O,,,C(C)O,N1CCCCC1,C(#N)CS(=O)(=O)\C(\C#N)=C\C1=CC=C(S1)[N+](=O)[O-],C(#N)/C(=C\C1=CC=C(S1)[N+](=O)[O-])/S(=O)(=O)\C(\C#N)=C\C1=CC=C(S1)[N+](=O)[O-],,,,
287.92872607959976,Cl,C(C)(C)(C)OC(=O)N1C2CN(C(C1)C2)C2=NN(C1=CC=CC=C21)C2=CC(=NC=C2)NC(C)C2=CC=CC=C2,,,O1CCOCC1,CO,[C@@H]12N(C[C@@H](NC1)C2)C2=NN(C1=CC=CC=C21)C2=CC(=NC=C2)N[C@@H](C)C2=CC=CC=C2,N,,,,
259.1394140488579,O,C(C)(=O)OCC,C(C)(C)(C)C1=NC(=C(N1)C1=CC=C(C(=N1)NCC(C)(C)C)[N+](=O)[O-])C1=CC=C(C=C1)F,N#CBr,C(Cl)Cl,[Pd],C(C)(C)(C)C=1NC(=C(N1)C1=CC=C2C(=N1)N(C(=N2)N)CC(C)(C)C)C2=CC=C(C=C2)F,N,,,,
229.4501303542329,C(#N)[BH3-].[Na+],C(C)OC(=O)C1=C(CCC1)NCCN(C)C,,,C(C)(=O)OCC,C(C)(=O)O,C(C)OC(=O)C1C(CCC1)NCCN(C)C,C(C)OC(=O)C1C(CCC1)N=CCN(C)C,,,,
272.1866174030718,C(C)OC(=O)C1C(CCC1)=O,C(#N)[BH3-].[Na+],NC1=CC=CC=C1,,C(C)O,C(C)(=O)O,C(C)OC(=O)C1C(CCC1)NC1CCCC1,C(C)OC(=O)C1C(CCC1)NC1=CC=CC=C1,,,,
233.564949509744,ClC1=C(C=CC(=C1)Cl)C1N=C(NC(=C1C(=O)OC)C)C1=CC=CC=C1,,,,C1(=CC=CC=C1)C,O=[Mn]=O,ClC1=C(C=CC(=C1)Cl)C1=NC(=NC(=C1C(=O)O)C)C1=CC=CC=C1,ClC1=C(C=CC(=C1)Cl)C1=NC(=NC(=C1C(=O)OC)C)C1=CC=CC=C1,,,,
232.2461347122554,C1(=CC=CC=C1)P(C1=CC=CC=2C(C3=CC=CC(=C3OC12)P(C1=CC=CC=C1)C1=CC=CC=C1)(C)C)C1=CC=CC=C1,C([O-])([O-])=O.[Cs+].[Cs+],FC(S(=O)(=O)OC1=CC2=CC=C(C=C2C=C1)C1=C(C=C(C=C1)F)C#N)(F)F,C1(=CC=CC=C1)S(=O)[O-].[Na+],O,[Cl-].C(CCC)[N+](CCCC)(CCCC)CCCC,C(C)(=O)OCC.CCCC(C)C,FC=1C=CC(=C(C#N)C1)C1=CC2=CC=C(C=C2C=C1)S(=O)(=O)C1=CC=CC=C1,,,,
284.4517795689318,C(=O)([O-])[O-].[K+].[K+],COC1=CC=C(C=C1)B(O)O,COC1=CC=C(C=C1)C=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,O,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,[NH4+].[OH-],COC1=CC=C(C=C1)C=1C=NC(=NC1)NC1=CC=C(C=C1)OC(=O)N1CCN(CC1)C,,,,
311.18159749784405,OC1CCCC=2C=CC=NC12,,,,C(Cl)Cl,[O-2].[O-2].[Mn+4],OC1CCCC=2C=CC=NC12,N1=CC=CC=2CCCC(C12)=O,,,,
229.1786866323028,O.NN,OC1OC(=O)C2=CC=CC(=C12)[N+](=O)[O-],,,C(C)O,[Pd],NC1=C2C=NNC(C2=CC=C1)=O,C,,,,
274.88236901884306,C1(=CC=CC=C1)C#CC#CC1=CC=CC=C1,C(#C)C1=C(C=CC=C1)C#C,ClC1=CC=CC=C1,C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,C1=CC=CC=C1,C/C(=C/C(=O)C)/[O-].C/C(=C/C(=O)C)/[O-].[Ni+2],C1(=CC=CC=C1)C#CC#CC1=CC=CC=C1,C(#C)C1=CC=C(C=C1)C#C,,,,
313.85006133223885,[H][H],COC1=C(C=CC=C1)C,[Cl-].[Al+3].[Cl-].[Cl-],C1(CCC(=O)O1)=O,C1=CC=CC=C1,[Pd],CC=1C=C2CCCC(C2=CC1OC)=O,CC1=C(C=C2CCCC(C2=C1)=O)OC,S(O)(O)(=O)=O,COC1=C(C=CC(=C1)C(CCC(=O)O)=O)C,COC1=C(C=C(C=C1)C(CCC(=O)O)=O)C,[BH4-].[Na+]
320.3773241147093,C(=C)[Sn](CCCC)(CCCC)CCCC,O1C2=C(C=CC=3C[C@@H]4[C@@H]5CCC(C1[C@@]5(C23)CCN4C)=O)OS(=O)(=O)C(F)(F)F,[Li+].[Cl-],C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,CN(C=O)C,Cl[Pd]([P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)([P](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)Cl,[NH4+].[OH-],O1C2=C(C=CC=3C[C@@H]4[C@@H]5CCC(C1[C@@]5(C23)CCN4C)=O)C=C,,,,
332.7668324927486,O1C2=C(C=CC=3C[C@@H]4[C@@H]5CCC(C1[C@@]5(C23)CCN4C)=O)OS(=O)(=O)C(F)(F)F,[Li+].[Cl-],C(C)OC(=C)[Sn](CCCC)(CCCC)CCCC,C1(=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,CN(C=O)C,Cl[Pd]([P](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)([P](C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6)Cl,[NH4+].[OH-],O1C2=C(C=CC=3C[C@@H]4[C@@H]5CCC(C1[C@@]5(C23)CCN4C)=O)C(=C)OCC,,,,
306.4121831397048,[H][H],ClC=1C=CC(=NC1)NC(=O)C1=C(C=CC(=C1)C)[N+](=O)[O-],,,CO,[Pt],NC1=C(C=CC=C1)C(=O)NC1=NC=CC=C1,[Cl-],,,,
312.84508206131306,[H][H],C(C1=CC=CC=C1)OC(N(CC=1C=NC=CC1)CCCOC1=CC=CC2=C1C(=C(O2)COCC)C)=O,,,C(C)(=O)OCC,[Pd],C(C)OCC=1OC2=C(C1C)C(=CC=C2)OCCCNCC=2C=NC=CC2,N,,,,
341.1002856269138,C(C1=CC=CC=C1)OC(=O)N1C(CCC1)CC1=CNC2=CC=CC=C12,,,,C(C)O,[Pd],[OH-].[NH4+],N1C(CCC1)CC1=CNC2=CC=CC=C12,,,,
296.0511912376224,O=P12OP3(=O)OP(=O)(O1)OP(=O)(O2)O3,,,,O,[Fe],O=P12OP3(=O)OP(=O)(O1)OP(=O)(O2)O3,P(O)(O)(O)=O,,,,
277.53133863589306,O[Si](O[Si](O[Si](O[Si](C)(C)O)(C)C)(C)C)(C)C,C(C)O[Si](C(C)N(C(C)=O)C)(OCC)OCC,,,C(C)O,C(C)(=O)[O-].[Zn+2].C(C)(=O)[O-],CNC(C)=O,C(C)O[Si](C(C)N(C(C)=O)C)(OCC)OCC,,,,
242.70708767196533,NC1=CC=CC=C1,,,,C1CCCCC1,[Ru],C1(CCCCC1)N,C1(CCCCC1)NC1CCCCC1,,,,
273.85617643835445,C1=CCC=CC1,C(C1=CC=CC=C1)ON(C=O)CC1SC2=C(N(C1=O)CC(=O)NCCC)C=CC=C2,,,CCO,[Pd],C(=O)N(O)CC1SC2=C(N(C1=O)CC(=O)NCCC)C=CC=C2,C(C1=CC=CC=C1)ON(C=O)CC1SC2=C(N(C1=O)CC(=O)NCCC)C=CC=C2,,,,
314.3622998287126,C1(=CC=CC=C1)C,COC(C1=CC(=C(C(=C1)[N+](=O)[O-])OC)[N+](=O)[O-])=O,,,CC(=O)O,[Fe],NC=1C=C(C(=O)OC)C=C(C1OC)[N+](=O)[O-],CCOCC.CCCC(C)C,,,,
274.94519223285135,FC1=C(C=CC(=C1F)CCC)B(O)O,BrC1=C(C(=CC(=C1)CCC)F)OC,S(=O)(=O)(OC)OC,C([O-])([O-])=O.[K+].[K+],C1CCOC1,C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd],BrC1=C(C(=CC(=C1)CCC)F)O,BrC1=CC(=CC(=C1)F)CCC,BrC1=C(C(=CC(=C1)CCC)F)O,[F-].[K+],,
258.4124158215014,O,Cl,IC=1C=C(C=C2C=C(C(OC12)C(F)(F)F)C(=O)OCC)OC(F)(F)F,C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,CN(C)C=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],C(C)(=O)C=1C=C(C=C2C=C(C(OC12)C(F)(F)F)C(=O)OCC)OC(F)(F)F,C(C)(=O)C=1C=C(C=C2C=C(C(OC12)C(F)(F)F)C(=O)O)OC(F)(F)F,CCOCC,C(=O)([O-])[O-].[K+].[K+],,
237.15065833802095,C1CC(=O)N(C1=O)Br,CN1N=C2C=C(C=CC2=C1C)[N+](=O)[O-],,,C(Cl)(Cl)(Cl)Cl,CC(C)(C#N)N=NC(C)(C)C#N,BrCC=1N(N=C2C=C(C=CC12)[N+](=O)[O-])C,C1(CCC(N1)=O)=O,,,,
305.4700026892776,NC=1C=C(C=CC1)S(=O)(=O)N,ClC=1C=C(CN2N=C3C=C(C=CC3=C2C)N(C)C2=NC(=NC=C2)Cl)C=CC1,,,C(C)(C)O,Cl,Cl,ClC=1C=C(CN2N=C3C=C(C=CC3=C2C)N(C2=NC(=NC=C2)NC=2C=C(C=CC2)S(=O)(=O)N)C)C=CC1,,,,
433.13737246830055,ClC=1C=C2NC(C(N(C2=CC1[N+](=O)[O-])C1CCCCC1)=O)=O,,,,O1CCCC1.CO.CN(C=O)C,[Pd],NC1=CC=C2NC(C(N(C2=C1)C1CCCCC1)=O)=O,NC1=C(C=C2NC(C(N(C2=C1)C1CCCCC1)=O)=O)Cl,,,,
433.22422650319663,C(C1=CC=CC=C1)OC(=O)N1C(CCC1)CC1=CNC2=CC=CC=C12,,,,C(C)O,[Pd],[OH-].[NH4+],N1C(CCC1)CC1=CNC2=CC=CC=C12,,,,
311.93977626682346,C(C1=CC=CC=C1)OC1=CC=C(C=C1)Br,[H-].[K+],N1=CC=C(C=C1)N1CC(NCC1)=O,,O,[Cu]I,C(C1=CC=CC=C1)OC1=CC=C(C=C1)N1C(CN(CC1)C1=CC=NC=C1)=O,N,,,,
307.83147620834416,ClC1=C(N)C=C(C(=C1F)F)F.ClC=1C(=C(C(=C(N)C1)F)F)F,N(=O)[O-].[K+],[OH-].[Na+],S(=O)([O-])[O-].[Na+].[Na+],O,O.O.O.O.O.S(=O)(=O)([O-])[O-].[Cu+2],ClC1=C(C(=C(C(=C1)Cl)F)F)F,ClC1=C(C(=C(C(=C1)F)F)F)Cl,[Cl-].[Na+],,,
226.69027812898048,C(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)OCC,C(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)O,C(OCC)([O-])=O,C(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)I,CS(=O)C,[Cu].[Zn],C(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)I,C(=O)=O,,,,
274.1249058259966,CC1=C(C(=O)CC1O)CC=C,CC1([C@H]([C@@H]1C(=O)Cl)C=C1CCC1)C,,,O,C(=O)O,CC1([C@H]([C@@H]1C(=O)[O-])C=C1CCC1)C,CC1=C(C(=O)CC1O)CC=C,,,,
294.2364213511246,[OH-].[Na+],C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+],C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN.P(=O)([O-])([O-])[O-],P(=O)([O-])([O-])[O-].[Na+].[Na+].[Na+],O,C(C)(=O)[O-].[Zn+2].C(C)(=O)[O-],C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN,P(=O)([O-])([O-])[O-],,,,
250.99795172669718,C([O-])(O)=O.[Na+],C1(CC1)N(C(=O)[C@H]1CN(CCO1)C(=O)OC(C)(C)C)CC1=C(C=C2C=CN(C2=C1)CCCOC)F,,,ClCCl,[Br-].[Zn+2].[Br-],C1(CC1)NC(=O)C1CNCCO1,C1(CC1)N(C(=O)[C@H]1CNCCO1)CC1=C(C=C2C=CN(C2=C1)CCCOC)F,,,,
302.4575585388403,N#N,CS(=O)[O-].[Na+],BrC=1C=C(C=2C(=CN(C2C1)C1CC1)C)C(=O)NCC=1C(NC(=CC1C)C)=O,CN(CCN)C,O,FC(S(=O)(=O)[O-])(F)F.[Cu+2].FC(S(=O)(=O)[O-])(F)F,C1(CC1)N1C=C(C=2C(=CC(=CC12)S(=O)(=O)C)C(=O)NCC=1C(NC(=CC1C)C)=O)C,N,,,,
298.53184138906033,ClC=1C(=NC=C(C1)C(=O)N1CCN(CC1)CC1=CC=C(C=C1)F)C(=O)OCC,C(=O)(OC(C)(C)C)NCC#C,C(C)N(CC)CC,,CN(C=O)C,C=1C=CC(=CC1)[P](C=2C=CC=CC2)(C=3C=CC=CC3)[Pd]([P](C=4C=CC=CC4)(C=5C=CC=CC5)C=6C=CC=CC6)([P](C=7C=CC=CC7)(C=8C=CC=CC8)C=9C=CC=CC9)[P](C=1C=CC=CC1)(C=1C=CC=CC1)C=1C=CC=CC1,ClC=1C(=NC=C(C1)C(=O)N1CCN(CC1)CC1=CC=C(C=C1)F)C(=O)OCC,C(C)(C)(C)OC(=O)NCC#CC=1C(=NC=C(C1)C(=O)N1CCN(CC1)CC1=CC=C(C=C1)F)C(=O)OCC,,,,
236.57291252008804,BrC1=CC(=C(C(=O)N2C=CC=3C(=NC=CC32)N(C(=O)C3CC3)C(=O)C3CC3)C(=C1)Cl)Cl,[Cu](C#N)C#N,C([O-])([O-])=O.[Cs+].[Cs+],C(C)(=O)OCC,O1CCOCC1,C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P([C-]2C=CC=C2)C3=CC=CC=C3.[Fe+2],C1(CC1)C(=O)N(C(=O)C1CC1)C1=NC=CC2=C1C=CN2C(C2=C(C=C(C=C2Cl)C#N)Cl)=O,ClC1=C(C(=O)N2C=CC=3C(=NC=CC32)NC(=O)C3CC3)C(=CC(=C1)C#N)Cl,,,,
