temperature,reactant_0,reactant_1,reactant_2,reactant_3,solvent_0,catalyst_0,product_0,product_1,product_2,product_3,reagent_0,product_4,product_5,reactant_4,reactant_5,reactant_6,reactant_7
349.9873187386461,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
362.086098946227,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
331.2498591151011,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
422.2645445615831,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
338.24156221247983,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
336.36599275667896,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
379.0706073646761,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
329.5717882782878,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
366.64098460870593,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
333.90069685507325,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
363.8963341919695,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
332.32963249903725,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
395.070722596874,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
374.1347272177558,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
327.6621849904798,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
380.60285324465616,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
401.8490101155509,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
359.35309596955966,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
401.7740581039916,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
415.051374701393,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
372.5880937989898,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
329.684930723128,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
393.68798062802296,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
352.48468195817,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
417.9928741343289,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
324.4770323072989,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
343.6774927023909,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
367.79832871536786,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
391.13708332245517,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
409.63986063291077,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
414.8962837726045,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
366.60856878241515,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
326.25356895428456,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
342.5117126247465,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
327.28488495482713,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
330.4732601713972,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
421.20599084636524,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
386.44528937110323,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
357.23725238542374,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
373.78136366413196,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
402.7566901425346,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
345.23597375413544,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
328.5565288948466,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
366.2771588603274,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Na+].OC(=O)[O-],,,,,[Na+].OC(=O)[O-],
369.3316946183503,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[F-].[Cs+],,,,,[F-].[Cs+],
417.78426375449726,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],,,,,[K+].[K+].[K+].[O-]P(=O)([O-])[O-],
335.80400267468303,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[K+],,,,,[OH-].[K+],
325.97602290127253,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[Cs+].[Cs+].[O-]C(=O)[O-],,,,,[Cs+].[Cs+].[O-]C(=O)[O-],
342.7103824829651,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[K+].CC(=O)[O-],,,,,[K+].CC(=O)[O-],
398.24154299947304,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,O,,,,,O,
362.49258509899533,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,Brc1ccc2ncccc2c1,,,C1CCOC1,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C=CC1=C2C=NN1C3CCCCO3)=C2C4=CC(C=CC=N5)=C5C=C4,C12=CC=CC=C1N=CC=C2,C1(C2=CC(C=CC=N3)=C3C=C2)=CC=C4C(C=CC=N4)=C1,CC1=CC2=C(N(C3CCCCO3)N=C2)C=C1,[OH-].[Na+],,,,,[OH-].[Na+],
